1501,300264.SZ,数字电视多功能设备和软件及系统集成的研制、开发、生产经营和销售；视频监控产品相关软硬件产品设计、生产、销售；信息咨询(除中介服务)；承接计算机网络及通信工程；承包境外通讯及相关工程和境内国际招标工程，上述境外工程所需的设备、材料进出口、对外派遣，实施上述境外工程的劳务人员；通讯设备、计算机及外部设备生产开发及销售；网络通信产品销售；信息集成、投资、开发、运营及咨询服务；培训服务；广告策划、制作和经营；电子商务；货物进出口、技术进出口(法律、行政法规禁止的项目除外；法律、行政法规限制的项目须取得许可后方可经营)；国内商业、物资供销业(不含专营、专与经营；专控、专卖商品)；投资兴办实业(具体项目另行申报)。,4
1503,002783.SZ,民用爆炸物品生产，纸塑包装制品、精细化工、化工建材(不含危化品)的生产销售，化工机械制造及安装服务(不含特种设备)，化工相关技术咨询服务，经营本企业自产产品及技术的出口业务，经营本企业生产所需的原辅材料、仪器仪表、机械设备、零配件及技术的进口业务(国家限定公司经营和国家禁止进出口的商品及技术除外)，经营进料加工和“三来一补”业务，金属复合材料生产、加工、销售，机械电子信息系统整机及配套设备、智能移动设备的开发、生产、储存、运输和销售。,0
1505,002296.SZ,计算机监控设备、电子产品的设计、开发、生产；通讯设备(凭有效批准证书并按其核定和范围经营)、电子器件、仪器仪表、电子产品的销售；软件开发；信息服务；计算机系统集成，铁路电务工程施工(凭有效资质证核定的范围和期限经营，未获审批前，不得经营)；设计、制作、代理、发布国内广告业务；会议及展览展示服务。,4
1506,002917.SZ,销售复合乳化器、连续乳化工艺、设备、工业机器人、自动化智能装备、机电化工产品、计算机及配件、仪器、仪表及以上项目的设计、开发、技术转让和咨询服务；投资兴办实业（具体项目另行申报）；信息化软件、计算机网络的技术开发（不含限制项目）；自有物业租赁；国内贸易（不含专营、专控、专卖商品）。经营进出口业务（法律、行政法规、国务院决定禁止的项目除外，限制的项目须取得许可后方可经营）。 生产复合乳化器、连续乳化工艺、设备、工业机器人、自动化智能装备、机电化工产品、计算机及配件、仪器、仪表。,0
1507,300168.SZ,计算机专业领域内的技术咨询、开发、转让、培训、承包、中介、入股及新产品的研制、试销，计算机及配件，普通机械及电器机械与器材，经济信息咨询服务，机械电器设备租赁，电子产品及通信设备销售，计算机信息系统集成，建筑智能化系统集成，（设计、施工），机场空管工程及航站楼弱电系统工程， 医疗器械经营（详见医疗器械经营企业许可证）， 自营进出口，电信业务。【依法须经批准的项目，经相关部门批准后方可开展经营活动】,1
1510,002436.SZ,双面、多层印制线路板的设计、生产(生产项目另设营业场所，由分公司经营)、购销；国内商业、物资供销业(不含专营、专控、专卖商品)。进出口业务(按深贸管登证字第2001-079号文办)。,3
1513,300274.SZ,新能源发电设备、分布式电源，及其配套产品的研制、生产、销售、服务、系统集成及技术转让；新能源发电工程、 制氢系统及新能源汽车充换电设施的设计、开发、投资、建设和经营；电力电子设备、电气传动及控制设备、不间断电源、储能电源、 制氢设备、 新能源汽车充换电设备及系统、 电能质量控制装置的研制、生产及销售。,5
1519,002587.SZ,电子自助服务设备、金融电子产品、LED光电产品、电子大屏幕显示屏、智能网点系统、网络平台系统集成、电子商务系统集成和计算机软硬件产品的技术开发及销售；人工智能产品的研发、集成、技术服务及销售；经营进出口业务(法律、行政法规、国务院决定禁止的项目除外，限制的项目须取得许可后方可经营)；投资兴办实业(具体项目另行申报)；电子设备租赁；电子大屏幕显示屏工程设计与安装；照明工程设计与安装；节能投资与节能改造；从事经营广告业务(法律、行政法规规定应进行广告经营审批登记的，另行办理审批登记后方可经营)。,3
1521,300568.SZ,锂离子电池隔膜及各类功能膜的研发和销售；计算机软件开发（以上均不含国家规定需前置审批项目及禁止项目）；从事货物、技术进出口业务（不含分销、国家专营专控商品）。锂离子电池隔膜及各类功能膜的生产（ 凭环保许可经营）；普通货运（凭道路运输经营许可证经营）； 医用熔喷布的研发生产和销售（具体以工商行政管理部门核准为准）。,0
1531,300407.SZ,铁路、城市轨道交通及电力系统自动化产品、综合监控系统、工业自动化系统、机车车辆辅助控制系统、监测及诊断系统、直流开关柜及配件、接触网系统及零部件、 软件产品的研发、制造、销售、工程安装和服务；计算机及机电一体化系统集成；技术咨询服务；进出口业务；安全技术防范系统工程设计、施工；自有房屋租赁；物业服务；汽车及配件销售（不含小轿车）。（依法须经批准的项目，经相关部门批准后方可开展经营活动）,5
1532,300823.SZ,制造、研究、开发、销售数控钢筋工程机械成套装备及配件、数控混凝土构件成套装备及配件；机械设备材料销售，计算机应用软件、硬件开发、销售；机械技术咨询、技术服务；生产销售金属制品；机械设备销售、租赁；环保型节水免水厕所、移动卫生间、活动房的技术研发、制造、安装、销售、租赁；从事国家法律、法规允许经营的进出口业务（以上经营范围涉及行业许可的凭许可证件，在有效期内经营，国家有专项专营规定的按规定办理）（依法须经批准的项目，经相关部门批准后方可开展经营活动）,2
1538,002809.SZ,生产、销售：混凝土外加剂、化学助剂与专项化学用品；从事水泥、粉煤灰的批发、佣金代理(拍卖除外)；货物进出口业务。(依法须经批准的项目，经相关部门批准后方可开展经营活动。),0
1541,300542.SZ,技术开发、技术服务、技术咨询；计算机系统服务；销售计算机、软件及辅助设备、电子产品、自行开发后的产品；委托加工电子产品；产品设计；货物进出口、技术进出口，代理进出口；经营电信业务。（企业依法自主选择经营项目，开展经营活动； 经营电信业务以及依法须经批准的项目，经相关部门批准后依批准的内容开展经营活动；不得从事本市产业政策禁止和限制类项目的经营活动。）,1
1544,300044.SZ,许可经营项目：互联网技术服务、云平台技术服务(不含限制项目)；智慧城市项目投资、建设、运营服务(不含房地产开发经营并具体项目另行申报)；人工智能系统、无人机(法律、法律规定须主管部门批准的凭批准文件经营)、康复机器人、介护机器人生产；大数据存储、分析、处理和应用服务；教育培训；网络游戏开发运营业务；增值电信业务；互联网数据中心业务；承包境外通信信息网络建设工程和境内国际招标工程(凭相关主管部门颁发的资质证书经营)。一般经营项目：人工智能系统、无人机(法律、法律规定须主管部门批准的凭批准文件经营)、康复机器人、介护机器人研发、销售、技术服务；计算机软件产品开发、销售、技术服务；计算机系统集成服务；工业及智能化设计及工程总承包服务；机电设备安装工程专业承包；装修、消防、暖通工程专业承包；电子工程专业承包；智慧交通含轨道交通通信产品及其配件的开发、安装、调试、销售；自动售检票系统、乘客信息显示系统、综合安防系统、门禁系统、综合监控系统设备、设备与环境控制系统、软件的设计、销售及安装；轨道交通计算机集成系统开发；信息咨询；照明设计；城市及道路照明工程专业承包；国内贸易(不含专营、专控、专卖商品)；进出口业务(上述经营范围不含国家法律法规规定禁止、限制和许可经营的项目)。,1
1548,300659.SZ,计算机软硬件、电子元件的开发、销售及系统集成；提供技术开发、技术咨询、技术服务和计算机软硬件售后服务；货物及技术进出口业务；商用密码产品开发、生产销售；以上相关设备租赁；自有房屋租赁。(依法须经批准的项目，经相关部门批准后方可开展经营活动),1
1552,300279.SZ,嵌入式软件开发和技术咨询服务；生产微电脑智能控制器；输配电及控制设备、电子器件、汽车零部件及配件、通信设备、广播电视设备、非专业视听设备、计算机、照明器具、智能消费设备的研发和制造；自营和代理各类商品和技术的进出口业务(国家限定企业经营或禁止进出口的商品和技术除外)；道路普通货物运输。(依法须经批准的项目，经相关部门批准后方可开展经营活动),3
1553,002455.SZ,危险化学品经营(按许可证所列方式和项目经营)；化工原料(不含危险化学品)的销售；化工产品及其生产技术、纳米材料、石墨烯材料、锂离子电池用正负极材料、电解质及其原料助剂、环保型水性涂料树脂、环境友好型化工新材料助剂的研发；自营和代理各类商品及技术的进出口业务，但国家限定企业经营或禁止进出口的商品和技术除外。**(上述经营范围涉及专项审批的经批准后方可经营)**,0
1554,300018.SZ,计算机软、硬件、自动化、电力、电子设备与器件、电力作业机器人及系统、通讯、办公设备的开发、研制、生产、销售及技术服务；信息系统集成及服务；一、二、三类医疗器械的开发、研制、生产、批发兼零售及技术服务；医疗信息化领域的技术开发、技术服务、技术咨询；医疗投资；健康管理；养老服务；医院管理服务（不含诊疗）；自有房屋租赁；物业管理；自营和代理各类产品和技术的进出口业务（国家禁止经营或禁止进出口的产品和技术除外）。（涉及许可经营项目，应取得相关部门许可后方可经营）,5
1556,300167.SZ,一般经营项目：智慧城市规划设计、建设、运营、技术开发，智慧城市相关软件、硬件设计及外围设备、通讯设备采购及售后服务；信息系统集成软件和技术服务包括咨询设计、软件开发、系统集成、运行维护(包括运行维护、数据处理、运营维护)；计算机系统集成、电子产品、通讯产品的设计、制造及销售；激光工程投影仪、激光电影放映机、激光电视的生产、销售；安防工程安装，视频监控系统、智能系统工程的设计、施工及维护；地理信息系统工程、无线数据终端的研发及生产；城市管理信息采集服务；投资兴办实业(具体项目另行申报)；国内贸易(不含专营、专控、专卖商品)；经营进出口业务(法律、行政法规、国务院决定禁止的项目除外，限制的项目须取得许可后方可经营)；自有物业租赁；投资咨询(具体项目另行申报)。许可经营项目：通讯设备、通讯软件及系统集成的生产。,4
1557,300546.SZ,计算机软件的开发与信息系统集成；计算机技术咨询；计算机及相关产品、各类智能证卡产品、自动化专用设备、金融设备、智能终端及软件的设计、开发、生产、维护；打印机研发、维修、技术服务。国内贸易（不含专营、专控、专卖商品）；经营进出口业务（法律、行政法规、国务院决定禁止的项目除外，限制的项目须取得许可后方可经营）；对外承包本行业工程（系统建设、生产设施部署、工程所需设备和材料出口及外派工程所需劳务人员）； 自有物业租赁；物业管理；人才培训；企业管理咨询； 销售医疗器材、二类医疗器械。（ 法律、行政法规、国务院决定禁止的项目除外，限制的项目须取得许可后方可经营）。,3
1558,002733.SZ,一般经营项目：研制、开发、销售、改进电源开关及检测设备及零配件，各种电源零配件，新型充电电池，锌离子电池，动力电池系统、电池管理系统，风力发电机组，太阳能、风能、生物质能、海洋能、风光互补供电系统及其系列产品(以上不含专营、专控、专卖商品及限制项目)；新能源节能技术开发、节能技术服务、节能技术咨询、方案设计；合同能源管理；风电场、新能源用户侧并网及并网电站的投资、设计、技术咨询与企业管理；施工总承包、专业承包；经营进出口业务。许可经营项目：开发、生产、销售、维修、租赁阀控式密封铅酸蓄电池及相关系统和零部件、锂离子电池及系统和零部件、燃料电池及系统和零部件、UPS(不间断电源)及零部件、储能电池及系统和零部件、风力发电机组及电动车、充电桩、盒及配套系统(不含易燃易爆有毒危险品及其他限制项目)；锂离子电池、锂聚合物电池、燃料电池等新能源电池的梯次利用、处置的技术研发、生产和销售；充电站投资建设、经营及维护；普通货运。,5
1560,002054.SZ,开发、生产、销售：纺织、印染、造纸助剂、印刷助剂、涂料、聚氨酯涂层剂。经营本企业自产产品及技术的出口业务；经营本企业生产所需的原辅材料、仪器仪表、机械设备、零配件及技术的进口业务(国家限定公司经营和国家禁止进出口的商品除外)，批发和零售贸易(法律行政法规和国务院规定禁止的，不得经营；法律行政法规或国务院规定应经审批或许可的需取得审批或许可后方可经营)，投资实业；房地产开发经营；自有房屋租赁、物业管理。,0
1563,002530.SZ,实业投资；股权投资；投资咨询；资产管理；税务服务；财务、税务咨询服务；互联网软、硬件产品研发、销售、技术服务、系统集成服务；数据服务；金属材料热处理及表面改性设备的技术开发、技术咨询、制造、销售及维修服务；房屋、设备租赁。（ 依法须经批准的项目，经相关部门批准后方可开展经营活动）,1
1566,002643.SZ,安全生产许可证范围内的危险化学品生产（有效期限以许可证为准）。环保材料、液晶材料、医药中间体、光电化学品、专项化学用品（不含危险品）的研究、开发、生产、销售； 技术转让、技术咨询服务， 货物与技术进出口业务。房屋、设备的租赁。（依法须经批准的项目，经相关部门批准后方可开展经营活动）。,0
1568,300088.SZ,生产、 销售新型平板显示器件（包括触摸屏、液晶显示模块、液晶显示屏、触摸液晶显示屏、家用电器、电子原材料、 移动通信产品及模块、可穿戴式电子产品、智能家居产品、通讯产品）、 ITO 导电膜玻璃和其他高科技薄膜产品及材料、 触摸屏玻璃、 各种触控显示模组、 各种显示器件薄化及相关电子元器件；提供上述产品的售后服务及相关技术咨询服务（涉限涉证及涉国家宏观调控行业除外，涉及配额许可证管理、专项规定管理的按有关规定办理）；提供上述产品及相关零配件（含其它企业委托的同类产品）的检测及维修服务；设立研发机构，研究和开发自产产品及相关产品；货物进出口、技术进出口。（ 依法须经批准的项目，经相关部门批准后方可开展经营活动）,3
1570,002313.SZ,"研发、生产、销售通信配套设备(包括但不限于配线设备、光器件和网络机柜等产品)、无线通信设备、移动通信系统天线及基站附件(包含但不限于基站、室分、美化天线和馈线附件、无源器件等产品)、数据通信设备、数据中心解决方案的配套产品及相关集成、灯杆、智慧路灯、广播通信铁塔及桅杆系列产品、高低压成套开关电器设备、通信电源及配电设备、节能系列产品、通信测试设备和通信施工工具、通用电子电力产品、新能源电动汽车充电类系统设备及配套设备(含硬件及软件产品)、自动切换开关及监控通讯系统、精密设备环境控制系统及配件、智能门禁和安防系统的产品和软件的应用、无线传感产品、无线通讯装置和智能门锁，并从事上述产品的工程服务及精密设备的集成、维修、维护和调试(生产仅限分公司经营)；蓄电池的转销；物联网云信息计算、物联网整合应用、物联网解决方案系统集成及销售、物联网集成项目的建设及运维；移动互联网网络平台、新网络媒体、电子商务系统平台技术开发、云端数据存储服务、数据备份服务、数据处理、数据分析、网站、网页的技术开发、设计、测试、安装与维护、云平台软硬件产品技术开发及销售、通讯及网络技术开发；互联网项目投资；互联网技术开发、转让及咨询；软件开发；终端设备的销售及维修；合同能源管理；数据中心的设计、技术咨询、建设、运维；工程施工及服务；信息系统的开发、设计、集成、技术服务、销售及运维；从事货物及技术进出口业务(不含进口分销及国家专营专控商品)；房屋租赁。(以上经营范围不含国家规定实施准入特别管理措施的项目,涉及备案许可资质的需取得相关证件后方可经营。)具体以工商登记为准。",4
1571,002055.SZ,生产经营电子连接器、光电连接器、汽车连接器及线束、汽车零部件产品、电子元器件、柔性线路板、发光二极管支架、透镜组件、软性排线、精密模具、精密组件产品(不含限制项目)；SMT贴片加工，焊接加工；信息咨询、市场推广、技术支持服务、国内外贸易、国内商业、物资供销业(不含专营、专控、专卖品)；计算机信息科技、计算机软件开发、计算机软硬件的销售；汽车软件科技专业领域内的技术开发、技术咨询、技术服务、技术转让；经营进出口业务。(法律、行政法规、国务院决定禁止的项目除外，限制的项目须取得许可后方可经营),3
1572,002141.SZ,股权投资、企业管理服务、资产管理、投资咨询、投资管理、控股公司服务、企业自有资金对外投资，生产和销售电线电缆产品(各种漆包线、铜包铝线、镀锡线、三层绝缘线等)、电工电器产品、附件，技术咨询，电器机械及器材、自动化仪表及系统制造、维修、销售，金属材料加工(裸铜线、金属绞线、切割线、合金线)，本公司生产所需的原辅材料、仪器仪表、机械设备、零配件及技术进出口业务(不涉及国营贸易管理商品，涉及配额、许可证管理商品的，按国家有关规定办理申请)。(依法须经批准的项目，经相关部门批准后方可开展经营活动。),3
1574,002309.SZ,经营范围：生产、销售：电线、电缆、光缆及附件、PVC电力电缆料、电源插头、电子接插件、电工机械设备、有色金属拉丝、通信终端设备、移动通信终端设备；销售：光纤及光纤预制棒；相关产品的服务。经营本企业自产产品及技术的出口业务；经营本企业生产、科研所需的原辅材料、仪器仪表、机械设备，零配件及技术的进口业务(国家限定公司经营和国家禁止进出口的商品及技术除外)；经营进料加工和“三来一补”业务；研制开发环保新材料、通信网络系统及器材、车辆安保产品。,5
1577,300023.SZ,一般经营项目：微电子及光机电一体化产品的设计、生产、销售、维修、改造及服务；能源设备及石油机械自控系统的设计、生产、销售、维修、改造及服务；电气、机械、液压控制系统的设计、生产（以上不含国家专项审批）、销售、维修、改造及技术服务；机电安装；软件设计；节能减排整体解决方案的提供、系统集成及技术服务；工业设计、工程设计；货物和技术的进出口经营（国家禁止和限制的进出口货物、技术除外）；房屋租赁及物业管理；商务信息咨询服务及企业管理咨询服务。（以上经营范围除国家专控及前置许可项目）,2
1578,002660.SZ,LED智能驱动电源、太阳能光伏逆变器、DC/DC高效、高密度模块电源、医疗电源、通信电源、开关电源、高频变压器的研发、生产和销售；电子元器件、五金塑胶配件的销售以及提供新能源和再生能源的储能系统解决方案(以上不含限制项目)；经营进出口业务(法律、行政法规、国务院决定禁止的项目除外，限制的项目须取得许可后方可经营)；普通货运；房屋租赁；信息技术服务；企业管理咨询。,5
1579,002421.SZ,互联网、云计算软件与平台服务，物联网系统研发与应用服务；智慧医疗信息系统研发与集成服务，医疗大数据开发与应用服务，互联网医疗服务，医疗专业系统咨询、设计、集成服务，医疗投资管理；智能交通含轨道交通信号监控系统开发、技术咨询设计、销售与集成服务；智能建筑系统开发与集成、技术咨询设计、机电总包服务；智能卡、智能管控、安防监控等终端设备与软件的研发、销售及应用服务；能源监测与节能服务、合同能源管理服务，新能源技术开发和咨询设计服务，电力销售业务，电力网络增量配电网投资建设服务；相关领域境内及境外工程设计、安装及技术咨询。(法律、行政法规、国务院决定禁止的项目除外，限制的项目须取得许可后方可经营)。,1
1580,002316.SZ,生产经营光通信设备、无线通信多媒体系统设备及终端、接入网通信系统设备、交通信息设备、机电设备、矿用通讯设备、射频识别系统及配套产品，通信设备的（传输网产品、数据通信产品）开发、销售、技术服务，从事信息和通信系统网络技术研究开发，计算机应用软件开发，货物及技术进出口（不含进口分销及国家专营专控商品），自有物业租赁，通信智能信号灯杆、通信智能信号塔的钢结构工程施工（获得相关部门许可及相应资质方可经营）。（以上项目不涉及外商投资准入特别管理措施）,1
1586,002384.SZ,精密钣金加工、五金件、烘漆、微波通信系统设备制造；电子产品生产、销售；电子工业技术研究、咨询服务；超高亮度发光二极管（ LED）应用产品系统工程的安装、调试、维修；生产和销售液晶显示器件、 LED 照明产品、 LED 背光源及 LED 显示屏、 LED 驱动电源及控制系统、 LED 芯片封装及销售、 LED 技术开发与服务，合同能源管理；销售新型触控显示屏电子元器件产品，照明工程、城市亮化、景观工程的设计、安装及维护；太阳能产品系统的生产、安装、销售；太阳能工业技术研究、咨询服务；经营本企业自产产品及技术的出口业务；经营本企业生产、科研所需的原辅材料，仪器仪表、机械设备零配件及技术的进口业务；租赁业务；经营进料加工和“三来一补”业务。卫生用品和一次性使用医疗用品生产；医护人员防护用品生产（Ⅱ类医疗器械）；用于传染病防治的消毒产品生产；医用口罩生产；医护人员防护用品生产（Ⅰ类医疗器械）； 卫生用品和一次性使用医疗用品销售；医护人员防护用品零售；医护人员防护用品批发；医用口罩零售；医用口罩批发；消毒剂销售；特种劳动防护用品销售；特种劳动防护用品生产（依法须经批准的项目，经相关部门批准后方可开展经营活动）。,3
1587,300390.SZ,防静电制品、无尘制品、医用防护制品、液晶显示屏背光模组及部件的研发与制造及相关技术咨询；安全防护用品、劳保用品、纺织品、纺织原料（不含蚕茧、棉花）、液晶显示屏背光模组及部件的销售；自营和代理各类商品和技术的进出口业务（国家限定公司经营或禁止进出口的商品和技术除外）。第二类医疗器械生产；第二类医疗器械销售；第一类医疗器械生产；第一类医疗器械销售（依法须经批准的项目，经相关部门批准后方可开展经营活动）。 一般项目： 劳动保护用品生产；日用口罩（非医用）生产；日用口罩（非医用）销售；产业用纺织制成品生产；产业用纺织制成品销售；面料纺织加工；安防设备制造；安防设备销售。,3
1588,002808.SZ,有机光导鼓系列产品、墨粉、粉盒及相关衍生产品的生产、经营；研发、生产、销售：光电子器件与组件、计算机及其周边设备；自营和代理各类商品及技术的进出口业务。（依法须经批准的项目，经相关部门批准后方可开展经营活动）,3
1589,300382.SZ,研发、生产、加工精冲模、冲压系统和农产品、食品包装的新技术、新设备及相关零配件，并提供相关服务；各种生产易拉盖、易拉罐、金属包装的设备，相关辅助设备和精冲模的再制造；销售公司自产产品。许可项目：包装装潢印刷品印刷（依法须经批准的项目，经相关部门批准后方可开展经营活动， 具体经营项目以审批结果为准）。,2
1591,002092.SZ,"食品添加剂氢氧化钠及盐酸、氢氧化钠（烧碱）、液氯、盐酸、次氯酸盐、次氯酸钠的生产、销售； 1,1-二氯乙烷、碳化钙、煤焦油、硫磺、硫化钠、硝酸、氨、过氧化氢、硝酸钠、高锰酸钾、醋酸酐、三氯甲烷、乙醚、哌啶、甲苯、丙酮、甲基乙基酮、苯乙烯、乙烯、乙炔、氢、正乙烷、液化石油气、石油原油、汽油、粗苯、甲醇、苯酚、丙烷、氧（压缩的或液化的）、氮（压缩的或液化的）、二氧化碳（压缩的或液化的）、氦（压缩的或液化的）、氖（压缩的或液化的）、异辛烷、石脑油、 1,2-二甲苯、 1,3-二甲苯、 1,4-二甲苯、二异丙胺、乙醇（无水）、乙醇溶液（按体积含乙醇大于 24%）、正丁醇、洗油、柴油（闭环闪点≤60℃）、水合肼（含肼≤64%）、甲醛溶液、煤焦沥青、蒽油、三氯乙烯、酚油、漂白粉、氢氧化钾、亚硫酸钠、甲醇钠的销售。聚氯乙烯树脂、纳米 PVC、食品容器、包装材料用聚氯乙烯树脂生产销售；塑料制品的生产和销售；化工产品、机电产品、金属材料、建筑材料的销售；仓储服务；金属制品的防腐和低压液化瓶的检验；一般货物与技术的进出口经营；货运代理；煤炭及制品的销售；房屋租赁；软件和信息技术服务；化纤浆粕制造；人造纤维、棉纺纱、化纤布、非织造布的生产与销售；商务信息技术咨询及服务；矿产品、机械设备、五金产品、电子产品、钢材、汽车、汽车配件、食品、烟草制品、酒、农产品、化肥的销售；道路普通货物运输、国际道路普通货物运输、机械设备租赁。棉花的收购、销售。工业盐的销售。消毒剂的销售（依法须经批准的项目，经相关部门批准后方可开展经营活动）。",0
1592,002089.SZ,通信网络设备及配套软件、相关电子产品、安装线缆、电器机械及器材、报警系统出入口控制设备、报警系统视频监控设备及其他安全技术防范产品的开发、制造、加工、销售，电子工程施工，自营和代理各类商品及技术的进出口业务，通信产品的技术开发、技术转让、技术承包、技术协作、技术服务；信息技术服务、信息系统服务、信息技术基础设施管理； 电动汽车充电装置、低压无功功率补偿装置、高低压电器元件及成套设备的研发、生产和销售，并提供相关技术咨询、技术服务、技术转让、安装、调试及其它售后服务；新能源汽车的销售；新能源动力电池零部件、新能源汽车配件的生产、销售、相关技术研发、技术咨询、技术服务。 许可项目：第一类增值电信业务（依法须经批准的项目，经相关部门批准后，方可开展经营活动；具体经营项目以审批结果为准）。,4
1596,300074.SZ,计算机软硬件及其他电子产品的设计、销售，计算机系统集成服务，并提供相关的技术服务、技术咨询、技术开发、技术转让， 通信设备、数据通信设备、宽带多媒体设备、通信类设备，集成电路设计、研发，统一通信及协作类产品，服务器及配套软硬件产品，存储设备及相关软件的研发、生产、销售，系统运维， 企业管理咨询，社会经济咨询，安全监视报警器材的设计、安装， 应急救援系统集成，应急装备、救援装备、救灾产品的技术开发、技术服务、技术转让，救援项目培训， 从事货物及技术的进出口业务，医疗器械经营，营养健康咨询服务，电信业务，建筑装修装饰工程专业施工。【依法须经批准的项目，经相关部门批准后方可开展经营活动】,4
1598,002426.SZ,研发、生产、销售：冲压件、金属结构件、模具、五金配件、低压电器、注塑件、喷涂、触摸屏、减反射镀膜玻璃；研发、销售：玻璃制品、铝合金零部件、液晶显示模组、电子元器件、油墨、涂料、通讯产品、计算机软硬件、计算系统集成产品、数码产品、机电设备及配件、物流设备、电脑及周边产品、(电动、气动和手动)工具、量具；销售：金属材料、塑料材料、电子产品、产品说明书(不含印刷)；自营和代理各类商品的进出口业务(国家限定企业经营或禁止进出口的商品除外),3
1599,300331.SZ,数码光学技术产品的研发、制造、生产激光全息制品、激光立体照排系统、激光包装材料生产线、包装材料、防伪技术产品、自动化控制、光学元器件、光学仪器、提供相关技术、软件的咨询服务。经营本企业自产产品的出口业务和本企业所需的机械设备、零配件、原辅材料的进口业务。包装印刷制品，商标印刷。（依法须经批准的项目，经相关部门批准后方可开展经营活动）,3
1600,002057.SZ,磁性材料、磁器件、磁分离设备、过滤脱水设备、环保设备、采矿及配套设备、电动机、微电机及其他电机的开发、生产与销售；矿物新材料、新产品研究、开发、生产、销售、咨询、转让(以上经营范围国家限制经营的除外)；经营本企业自产产品的出口业务和本企业所需机械设备、零配件、原辅材料的进口业务(国家限定公司经营或禁止进出口的商品及技术除外)。,3
1607,002669.SZ,胶粘剂、化工助剂的加工、制造及销售，胶粘剂的售后服务，胶粘剂专业领域内的“四技”服务，体育场地跑道施工，人造草坪的设计及安装，建筑装潢材料、金属材料、电器机械及器材、五金工具的销售、住房租赁经营、从事货物及技术的进出口业务【依法须经批准的项目，经相关部门批准后方可开展经营活动】 。,0
1613,002364.SZ,高频开关电源设备，不间断电源设备，逆变器，光纤通信设备，电力自动化设备，电动汽车充换电设施、低压成套开关设备、计算机软、硬件及配件的生产、销售、技术开发、技术服务、技术咨询、技术转让，新能源汽车充换电站建设与运营服务，数据中心计算机系统集成工程(含动力及环境控制设备)的设计、施工、技术咨询、技术服务及技术培训，机房环境控制设备、节能产品、动力环境监控系统的设计、研发、销售及技术咨询、管理和服务，从事进出口业务。(依法须经批准的项目，经相关部门批准后方可开展经营活动),5
1619,002474.SZ,计算机及网络软件开发服务；计算机硬件技术服务；电子计算机及配件的批发零售；对外贸易；电子与智能化工程设计与施工服务；建筑机电安装工程设计与施工服务；安防工程设计与施工服务； 其他电信服务（含增值电信业务）；信息技术咨询服务；企业管理咨询服务；企业信用管理服务；企业信用评估服务。（以上经营范围涉及许可经营项目的，应在取得有关部门的许可后方可经营）,1
1620,300598.SZ,商业流程和软件外包服务及相关的信息咨询服务、技术开发、技术转让、技术咨询、技术服务；计算机系统集成；汽车电子产品、通讯产品的研发、销售；影音软件的开发。 （依法须经批准的项目，经相关部门批准后方可开展经营活动）一般项目： 计算机软硬件及外围设备制造；计算机软硬件及辅助设备批发；计算机软硬件及辅助设备零售（ 除依法须经批准的项目外， 凭营业执照依法自主开展经营活动）,1
1625,002361.SZ,聚酯树脂、环氧树脂、TGIC固化剂、流平剂、增光剂(不含危险品)制造、销售；化工原料(不含危险品)销售；经营本企业自产产品及技术的出口业务和本企业所需的机械设备、零配件、原辅材料及技术的进口业务，但国家限定公司经营或禁止进口的商品及技术除外。,0
1630,002371.SZ,组装生产集成电路设备、光伏设备、TFT设备、真空设备、锂离子电池设备、流量计、电子元器件；销售集成电路设备、光伏设备、TFT设备、真空设备、锂离子电池设备、流量计、电子元器件；技术咨询、技术开发、技术转让；经济贸易咨询；投资及投资管理；货物进出口；技术进出口；代理进出口。(企业依法自主选择经营项目，开展经营活动；依法须经批准的项目，经相关部门批准后依批准的内容开展经营活动；不得从事本市产业政策禁止和限制类项目的经营活动。),2
1631,002463.SZ,生产单、双面及多层电路板、高密度互连积层板(HDI)、电路板组装产品、电子设备使用的连接线和连接器等产品并销售自产产品，从事与本企业生产同类和相关产品的批发、进出口业务，公司产品售后维修及技术服务，普通货物道路运输。(依法须经批准的项目，经相关部门批准后方可开展经营),3
1634,300068.SZ,高性能全密封蓄电池的研究开发、生产、销售；燃料电池、锂离子电池、镍氢电池、太阳能电池及其他储能环保电池、高性能电极材料的研究开发、生产、销售；电源系统原材料及配件的销售；后备及电力储能电源系统的集成与销售；经营进出口业务，电力设备及通信设备安装服务，设备租赁。（依法须经批准的项目，经相关部门批准后方可开展经营活动）,5
1640,300474.SZ,电子产品（不含电子出版物）、计算机软件的研究、开发、生产和销售及其相关的技术服务，集成电路设计，微电子产品的研究、开发。（不含前置审批和许可项目，涉及行政许可的凭许可证经营）,3
1643,002534.SZ,制造、销售：A级锅炉，锅炉部件，金属结构件，三类压力容器，ARI级压力容器，核电站辅机，环保成套设备；加工：铸造，锻造，金属切削；服务：环保能源工程设计，锅炉制造技术咨询、开发、成果转让；锅炉安装、维修、改造(以上经营范围均凭许可证经营)；机电设备安装。经营进出口业务(不含进口商品分销业务)；承包境外与出口自产设备相关的安装工程和境内国际招标工程，上述境外工程所需的设备、材料出口，对外派遣实施上述境外工程所需的劳务人员。,2
